date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:59	17323/17323	---M-Z	200	added ('OK')	text/html	etag:W/%22669394a5-43ab%22	https://themewagon.github.io/WaterLand/blog.html	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/blog.html	(from https://themewagon.github.io/WaterLand/)
11:57:00	16502/16502	---M-Z	200	added ('OK')	text/html	etag:W/%22669394a5-4076%22	https://themewagon.github.io/WaterLand/feature.html	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/feature.html	(from https://themewagon.github.io/WaterLand/)
11:57:00	16986/16986	---M-Z	200	added ('OK')	text/html	etag:W/%22669394a5-425a%22	https://themewagon.github.io/WaterLand/gallery.html	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/gallery.html	(from https://themewagon.github.io/WaterLand/)
11:57:00	15209/15209	---M-Z	200	added ('OK')	text/html	etag:W/%22669394a5-3b69%22	https://themewagon.github.io/WaterLand/attraction.html	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/attraction.html	(from https://themewagon.github.io/WaterLand/)
11:57:01	17076/17076	---M-Z	200	added ('OK')	text/html	etag:W/%22669394a5-42b4%22	https://themewagon.github.io/WaterLand/package.html	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/package.html	(from https://themewagon.github.io/WaterLand/)
11:57:01	19100/19100	---M-Z	200	added ('OK')	text/html	etag:W/%22669394a5-4a9c%22	https://themewagon.github.io/WaterLand/team.html	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/team.html	(from https://themewagon.github.io/WaterLand/)
11:57:01	18274/18274	---M-Z	200	added ('OK')	text/html	etag:W/%22669394a5-4762%22	https://themewagon.github.io/WaterLand/testimonial.html	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/testimonial.html	(from https://themewagon.github.io/WaterLand/)
11:57:01	13650/13650	---M-Z	200	added ('OK')	text/html	etag:W/%22669394a5-3552%22	https://themewagon.github.io/WaterLand/404.html	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/404.html	(from https://themewagon.github.io/WaterLand/)
11:57:02	21371/21371	---M-Z	200	added ('OK')	text/html	etag:W/%22669394a5-537b%22	https://themewagon.github.io/WaterLand/contact.html	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/contact.html	(from https://themewagon.github.io/WaterLand/)
11:57:02	117978/117978	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-1ccda%22	https://themewagon.github.io/WaterLand/img/carousel-1.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/carousel-1.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:03	131403/131403	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-2014b%22	https://themewagon.github.io/WaterLand/img/carousel-2.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/carousel-2.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:03	20539/20539	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-503b%22	https://themewagon.github.io/WaterLand/img/feature-1.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/feature-1.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:03	26698/26698	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-684a%22	https://themewagon.github.io/WaterLand/img/feature-2.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/feature-2.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:03	31761/31761	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-7c11%22	https://themewagon.github.io/WaterLand/img/feature-3.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/feature-3.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:04	18300/18300	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-477c%22	https://themewagon.github.io/WaterLand/img/about.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/about.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:05	23198/23198	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-5a9e%22	https://themewagon.github.io/WaterLand/img/attraction-1.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/attraction-1.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:05	20171/20171	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-4ecb%22	https://themewagon.github.io/WaterLand/img/attraction-2.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/attraction-2.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:07	34175/34175	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-857f%22	https://themewagon.github.io/WaterLand/img/attraction-3.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/attraction-3.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:08	37496/37496	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-9278%22	https://themewagon.github.io/WaterLand/img/attraction-4.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/attraction-4.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:08	33323/33323	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-822b%22	https://themewagon.github.io/WaterLand/img/gallery-1.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/gallery-1.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:09	16638/16638	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-40fe%22	https://themewagon.github.io/WaterLand/img/gallery-2.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/gallery-2.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:09	19052/19052	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-4a6c%22	https://themewagon.github.io/WaterLand/img/gallery-3.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/gallery-3.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:10	23512/23512	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-5bd8%22	https://themewagon.github.io/WaterLand/img/gallery-4.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/gallery-4.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:10	21313/21313	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-5341%22	https://themewagon.github.io/WaterLand/img/gallery-5.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/gallery-5.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:10	38189/38189	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-952d%22	https://themewagon.github.io/WaterLand/img/gallery-6.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/gallery-6.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:11	16393/16393	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-4009%22	https://themewagon.github.io/WaterLand/img/blog-2.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/blog-2.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:11	32616/32616	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-7f68%22	https://themewagon.github.io/WaterLand/img/blog-3.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/blog-3.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:11	27295/27295	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-6a9f%22	https://themewagon.github.io/WaterLand/img/blog-1.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/blog-1.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:12	13292/13292	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-33ec%22	https://themewagon.github.io/WaterLand/img/team-1.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/team-1.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:12	9217/9217	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-2401%22	https://themewagon.github.io/WaterLand/img/team-2.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/team-2.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:12	11914/11914	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-2e8a%22	https://themewagon.github.io/WaterLand/img/team-3.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/team-3.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:13	3781/3781	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-ec5%22	https://themewagon.github.io/WaterLand/img/testimonial-1.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/testimonial-1.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:14	4471/4471	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-1177%22	https://themewagon.github.io/WaterLand/img/testimonial-2.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/testimonial-2.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:14	4228/4228	---M--	200	added ('OK')	image/jpeg	etag:%22669394a5-1084%22	https://themewagon.github.io/WaterLand/img/testimonial-3.jpg	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/testimonial-3.jpg	(from https://themewagon.github.io/WaterLand/)
11:57:14	7320/7320	---M--	200	added ('OK')	image/png	etag:%22669394a5-1c98%22	https://themewagon.github.io/WaterLand/img/payment.png	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/img/payment.png	(from https://themewagon.github.io/WaterLand/)
11:57:15	89795/89795	---M--	200	added ('OK')	text/javascript	date:Tue,%2004%20Apr%202023%2003:27:01%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.6.4/jquery.min.js	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/ajax.googleapis.com/ajax/libs/jquery/3.6.4/jquery.min.js	(from https://themewagon.github.io/WaterLand/)
11:57:15	79665/79665	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213731-2JYXAt9UqpcPHzAIfI0LH2lnx4Q%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	(from https://themewagon.github.io/WaterLand/)
11:57:16	8159/8159	---M-Z	200	added ('OK')	application/javascript	etag:W/%22669394a5-1fdf%22	https://themewagon.github.io/WaterLand/lib/wow/wow.min.js	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/lib/wow/wow.min.js	(from https://themewagon.github.io/WaterLand/)
11:57:16	2303/2303	---M-Z	200	added ('OK')	application/javascript	etag:W/%22669394a5-8ff%22	https://themewagon.github.io/WaterLand/lib/easing/easing.min.js	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/lib/easing/easing.min.js	(from https://themewagon.github.io/WaterLand/)
11:57:16	9028/9028	---M-Z	200	added ('OK')	application/javascript	etag:W/%22669394a5-2344%22	https://themewagon.github.io/WaterLand/lib/waypoints/waypoints.min.js	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/lib/waypoints/waypoints.min.js	(from https://themewagon.github.io/WaterLand/)
11:57:17	2406/2406	---M-Z	200	added ('OK')	application/javascript	etag:W/%22669394a5-966%22	https://themewagon.github.io/WaterLand/lib/counterup/counterup.min.js	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/lib/counterup/counterup.min.js	(from https://themewagon.github.io/WaterLand/)
11:57:17	9754/9754	---M-Z	200	added ('OK')	application/javascript	etag:W/%22669394a5-261a%22	https://themewagon.github.io/WaterLand/lib/lightbox/js/lightbox.min.js	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/lib/lightbox/js/lightbox.min.js	(from https://themewagon.github.io/WaterLand/)
11:57:18	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:W/%22669394a5-a70e%22	https://themewagon.github.io/WaterLand/lib/owlcarousel/owl.carousel.min.js	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/lib/owlcarousel/owl.carousel.min.js	(from https://themewagon.github.io/WaterLand/)
11:57:18	3068/3068	---M-Z	200	added ('OK')	application/javascript	etag:W/%22669394a5-bfc%22	https://themewagon.github.io/WaterLand/js/main.js	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/js/main.js	(from https://themewagon.github.io/WaterLand/)
11:57:19	85120/85120	---M--	200	added ('OK')	font/woff2	etag:W/%2214c80-7RZ9M14uDLAKgvLXNn8Fy01lV88%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff2?231ce25e89ab5804f9a6c427b8d325c9	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
11:57:19	113532/113532	---M--	200	added ('OK')	font/woff	etag:W/%221bb7c-47yt78jTFi+euyu4fJGbVQNZ9TA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff?231ce25e89ab5804f9a6c427b8d325c9	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
11:57:20	8476/8476	---M--	200	added ('OK')	image/gif	etag:%22669394a5-211c%22	https://themewagon.github.io/WaterLand/lib/lightbox/images/loading.gif	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/lib/lightbox/images/loading.gif	(from https://themewagon.github.io/WaterLand/lib/lightbox/css/lightbox.min.css)
11:57:20	4976/4976	---M--	200	added ('OK')	image/png	etag:%22669394a5-1370%22	https://themewagon.github.io/WaterLand/lib/owlcarousel/assets/owl.video.play.png	C:/My%20Web%20Sites/Project%20Advisory%20Sample%201/themewagon.github.io/WaterLand/lib/owlcarousel/assets/owl.video.play.png	(from https://themewagon.github.io/WaterLand/lib/owlcarousel/assets/owl.carousel.min.css)
11:57:21	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
